vehicle_id,evaluation_timestamp,prediction_horizon,label_source,review_status,matched_normal_window,speed,speed_limit,event_type,gps_freshness,traffic_level,weather,zone_historical_risk,restriction_level,slow_down_zone_active,pedestrian_exposure,speed_over_limit,speed_over_limit_band,speeding_ratio_5m,speeding_ratio_10m,mean_speed_5m,mean_speed_30m,max_speed_5m,speed_std_10m,speed_delta_last_3_events,harsh_brake_count_10m,sharp_turn_count_10m,recent_harsh_brake_count_10m,recent_sharp_turn_count_10m,alert_density_30m,risk_escalation_rate,shift_hours,night_flag,time_since_last_intervention,reaction_window_active,post_intervention_noncompliance,traffic_weather_compound_index,zone_transition_risk,nearby_vehicle_count_50m,nearest_vehicle_distance_m,nearest_vehicle_relative_speed_kmh,closing_rate_mps,interaction_features_available,previous_risk,risk_trend,latent_synthetic_risk,near_miss_within_next_15m,intervention_contaminated_window
PM-SYN-051,2026-08-19T08:51:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,24.33,23.53,31.0,5.28,-14.0,1,0,1,0,4.0,0.0,1.03,False,10,False,True,0.75,0.7,1,40.0,8.1,2.02,True,0.117,stable,0.316,1,False
PM-SYN-051,2026-08-19T08:53:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,22.0,23.67,25.0,5.31,-1.0,1,0,1,0,4.0,0.0,1.07,False,0,True,False,0.75,0.7,1,30.2,8.8,0.38,True,0.316,decreasing,0.142,1,False
PM-SYN-051,2026-08-19T08:55:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,stale_gps,stale,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,21.67,23.67,24.0,4.45,7.0,1,0,1,0,6.0,0.0,1.1,False,2,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.142,decreasing,0.068,1,False
PM-SYN-051,2026-08-19T08:57:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.33,23.47,24.0,2.87,-2.0,1,0,1,0,6.0,0.012,1.13,False,4,False,False,0.75,0.7,3,39.5,10.1,0.5,True,0.068,stable,0.101,1,False
PM-SYN-051,2026-08-19T08:59:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.67,23.6,25.0,2.87,1.0,1,0,1,0,6.0,0.0,1.17,False,6,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.101,stable,0.041,1,False
PM-SYN-051,2026-08-19T09:01:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.67,22.8,25.0,0.98,2.0,0,0,0,0,6.0,0.0,1.2,False,8,False,False,0.75,0.7,1,31.0,8.8,2.18,True,0.041,decreasing,0.059,1,False
PM-SYN-051,2026-08-19T09:03:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.67,22.53,25.0,1.2,-3.0,1,0,1,0,8.0,0.021,1.23,False,10,False,True,0.75,0.7,2,14.2,6.1,1.16,True,0.059,stable,0.194,0,True
PM-SYN-051,2026-08-19T09:05:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,25,speeding,delayed,high,rain,0.66,restricted,False,medium,12,moderate,0.333,0.2,27.67,23.27,37.0,5.62,13.0,1,0,1,0,10.0,0.366,1.27,False,12,False,True,0.75,0.7,1,11.0,10.5,0.9,True,0.194,increasing,0.418,1,False
PM-SYN-051,2026-08-19T09:07:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,27,25,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,2,minor,0.667,0.4,28.67,23.73,37.0,5.25,5.0,1,1,1,1,12.0,0.0,1.3,False,0,True,False,0.75,0.7,2,9.9,4.1,0.0,True,0.418,decreasing,0.18,1,False
PM-SYN-051,2026-08-19T09:09:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,28.67,23.93,37.0,5.61,-15.0,1,1,1,1,12.0,0.0,1.33,False,2,False,False,0.75,0.7,3,36.4,3.1,0.77,True,0.18,stable,0.166,1,False
PM-SYN-051,2026-08-19T09:11:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,23.33,24.07,27.0,5.98,-6.0,1,1,1,1,12.0,0.0,1.37,False,4,False,False,0.75,0.7,2,12.0,7.5,1.58,True,0.166,stable,0.429,1,False
PM-SYN-051,2026-08-19T09:13:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,27,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,2,minor,0.333,0.6,23.33,24.33,27.0,5.67,5.0,0,1,0,1,12.0,0.0,1.4,False,6,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.429,decreasing,0.097,1,False
PM-SYN-051,2026-08-19T09:15:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,23.67,24.73,27.0,2.53,2.0,0,1,0,1,12.0,0.0,1.43,False,8,False,False,0.75,0.7,3,17.0,19.4,0.97,True,0.097,stable,0.249,1,False
PM-SYN-051,2026-08-19T09:17:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,26,25,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.667,0.4,25.33,24.4,27.0,2.32,-1.0,0,1,0,1,12.0,0.0,1.47,False,10,False,True,0.75,0.7,1,23.7,4.6,0.41,True,0.249,decreasing,0.144,1,False
PM-SYN-051,2026-08-19T09:19:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,20,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,23.0,24.07,26.0,2.73,-3.0,1,1,1,1,14.0,0.016,1.5,False,12,False,True,0.75,0.7,1,17.0,6.7,2.26,True,0.144,stable,0.562,0,True
PM-SYN-051,2026-08-19T09:21:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,stale,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,23.33,24.53,26.0,2.45,-2.0,1,1,1,1,12.0,0.0,1.53,False,14,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.562,decreasing,0.066,0,True
PM-SYN-051,2026-08-19T09:23:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,22.33,24.47,24.0,1.94,3.0,1,1,1,1,12.0,0.094,1.57,False,16,False,False,0.75,0.7,4,8.3,6.6,0.0,True,0.066,increasing,0.199,0,False
PM-SYN-051,2026-08-19T09:25:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,33,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,8,minor,0.333,0.4,26.67,25.07,33.0,4.35,9.0,1,1,1,1,10.0,0.281,1.6,False,18,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.199,increasing,0.127,0,False
PM-SYN-051,2026-08-19T09:27:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,26.67,25.2,33.0,4.35,1.0,1,0,1,0,10.0,0.0,1.63,False,20,False,False,0.75,0.7,3,21.8,1.0,0.91,True,0.127,decreasing,0.232,0,False
PM-SYN-051,2026-08-19T09:29:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,25.33,24.8,33.0,4.59,-14.0,0,0,0,0,10.0,0.0,1.67,False,22,False,False,0.75,0.7,3,11.2,10.5,1.3,True,0.232,decreasing,0.318,0,False
PM-SYN-051,2026-08-19T09:31:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,20.67,24.47,24.0,5.12,-5.0,0,0,0,0,10.0,0.0,1.7,False,24,False,False,0.75,0.7,3,12.6,16.8,0.23,True,0.318,decreasing,0.336,0,False
PM-SYN-051,2026-08-19T09:33:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,20.33,24.53,23.0,5.12,4.0,0,0,0,0,8.0,0.0,1.73,False,26,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.336,decreasing,0.07,0,False
PM-SYN-051,2026-08-19T09:35:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,21.0,23.47,23.0,2.04,2.0,0,0,0,0,6.0,0.0,1.77,False,28,False,False,0.75,0.7,3,35.5,4.2,0.17,True,0.07,decreasing,0.099,1,False
PM-SYN-051,2026-08-19T09:37:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,30,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.2,24.67,23.67,30.0,4.08,7.0,0,0,0,0,4.0,0.101,1.8,False,0,True,False,0.75,0.7,3,9.6,9.7,0.53,True,0.099,increasing,0.204,1,False
PM-SYN-051,2026-08-19T09:39:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,25.33,23.87,30.0,3.77,4.0,0,0,0,0,4.0,0.0,1.83,False,0,True,False,0.75,0.7,2,37.7,3.9,0.6,True,0.204,decreasing,0.076,1,False
PM-SYN-051,2026-08-19T09:41:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,26.67,24.13,30.0,2.99,-5.0,0,0,0,0,4.0,0.0,1.87,False,0,True,False,0.75,0.7,4,9.4,7.5,0.61,True,0.076,decreasing,0.152,1,False
PM-SYN-051,2026-08-19T09:43:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,33,25,speeding,fresh,high,rain,0.66,restricted,False,medium,8,minor,0.333,0.4,27.67,24.53,33.0,4.21,8.0,0,0,0,0,6.0,0.168,1.9,False,0,True,False,0.75,0.7,4,14.5,0.8,0.65,True,0.152,increasing,0.413,1,False
PM-SYN-051,2026-08-19T09:45:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,27,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,2,minor,0.667,0.6,28.33,24.8,33.0,3.1,2.0,0,0,0,0,6.0,0.0,1.93,False,2,False,False,0.75,0.7,3,23.0,2.0,1.51,True,0.413,decreasing,0.227,1,False
PM-SYN-051,2026-08-19T09:47:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,27.0,24.47,33.0,3.92,-12.0,1,0,1,0,6.0,0.0,1.97,False,4,False,True,0.75,0.7,2,17.9,19.9,1.01,True,0.227,decreasing,0.402,1,False
PM-SYN-051,2026-08-19T09:49:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,23.33,24.6,27.0,4.27,-5.0,1,0,1,0,4.0,0.0,2.0,False,0,True,False,0.75,0.7,2,38.6,9.9,0.79,True,0.402,decreasing,0.243,1,False
PM-SYN-051,2026-08-19T09:51:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,30,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.6,24.33,25.0,30.0,4.59,9.0,1,0,1,0,4.0,0.037,2.03,False,0,True,False,0.75,0.7,1,42.4,2.1,0.0,True,0.243,stable,0.104,1,False
PM-SYN-051,2026-08-19T09:53:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,harsh_brake,stale,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,25.0,25.0,30.0,3.38,1.0,2,0,2,0,6.0,0.056,2.07,False,2,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.104,increasing,0.129,1,False
PM-SYN-051,2026-08-19T09:55:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,26.0,24.47,30.0,3.19,-5.0,3,0,3,0,8.0,0.111,2.1,False,4,False,True,0.75,0.7,4,19.6,11.2,1.69,True,0.129,increasing,0.537,1,False
PM-SYN-051,2026-08-19T09:57:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,26,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.333,0.4,24.67,24.6,26.0,2.79,3.0,3,0,3,0,10.0,0.0,2.13,False,6,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.537,decreasing,0.215,1,False
PM-SYN-051,2026-08-19T09:59:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,normal_update,stale,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,24.67,24.87,26.0,2.58,-2.0,3,0,3,0,10.0,0.025,2.17,False,0,True,False,0.75,0.7,0,999.0,0.0,0.0,False,0.215,stable,0.09,1,False
PM-SYN-051,2026-08-19T10:01:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,24.33,25.2,26.0,1.17,-2.0,3,0,3,0,10.0,0.15,2.2,False,2,False,False,0.75,0.7,1,38.9,10.9,0.16,True,0.09,increasing,0.282,1,False
PM-SYN-051,2026-08-19T10:03:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,22.67,25.07,24.0,1.72,-2.0,2,0,2,0,10.0,0.0,2.23,False,4,False,False,0.75,0.7,2,36.6,9.5,2.34,True,0.282,decreasing,0.381,1,False
PM-SYN-051,2026-08-19T10:05:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,36,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,11,moderate,0.333,0.4,27.0,26.07,36.0,5.25,12.0,1,0,1,0,10.0,0.139,2.27,False,6,False,False,0.75,0.7,2,10.5,7.3,1.69,True,0.381,increasing,0.488,1,False
PM-SYN-051,2026-08-19T10:07:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,10,minor,0.667,0.4,30.67,26.4,36.0,6.37,14.0,0,0,0,0,10.0,0.0,2.3,False,0,True,False,0.75,0.7,2,40.4,2.4,0.0,True,0.488,decreasing,0.126,1,False
PM-SYN-051,2026-08-19T10:09:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,26,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,1.0,0.6,32.33,26.47,36.0,6.02,-10.0,0,0,0,0,10.0,0.0,2.33,False,0,True,False,0.75,0.7,1,10.7,13.0,1.03,True,0.126,decreasing,0.236,1,False
PM-SYN-051,2026-08-19T10:11:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.6,28.67,26.47,35.0,5.89,-10.0,0,0,0,0,10.0,0.0,2.37,False,2,False,False,0.75,0.7,1,12.3,12.6,1.19,True,0.236,decreasing,0.429,1,False
PM-SYN-052,2026-08-19T08:28:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,27,15,speeding,fresh,medium,clear,0.6,caution,True,low,12,moderate,0.333,0.4,16.0,15.07,27.0,7.06,13.0,0,1,0,1,10.0,0.348,0.5,False,999.0,False,True,0.25,0.35,0,999.0,0.0,0.0,True,0.212,increasing,0.078,0,False
PM-SYN-052,2026-08-19T08:30:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,16.0,15.0,27.0,6.97,7.0,0,1,0,1,10.0,0.002,0.53,False,999.0,False,False,0.25,0.35,3,40.4,8.1,0.97,True,0.078,stable,0.155,0,False
PM-SYN-052,2026-08-19T08:32:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,medium,clear,0.6,caution,True,low,1,minor,0.667,0.4,19.0,15.47,27.0,6.47,-11.0,0,1,0,1,10.0,0.0,0.57,False,999.0,False,False,0.25,0.35,1,21.8,8.7,2.15,True,0.155,stable,0.125,0,False
PM-SYN-052,2026-08-19T08:34:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,15.0,15.8,16.0,6.43,1.0,0,1,0,1,10.0,0.0,0.6,False,999.0,False,False,0.25,0.35,1,17.8,2.9,2.74,True,0.125,decreasing,0.146,0,False
PM-SYN-052,2026-08-19T08:36:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,15,normal_update,fresh,medium,clear,0.6,caution,True,low,7,minor,0.667,0.6,17.67,16.27,22.0,4.96,6.0,0,0,0,0,10.0,0.134,0.63,False,999.0,False,False,0.25,0.35,1,29.2,11.1,0.74,True,0.146,increasing,0.054,0,False
PM-SYN-052,2026-08-19T08:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,15.0,16.2,22.0,4.47,-7.0,0,0,0,0,10.0,0.0,0.67,False,999.0,False,False,0.25,0.35,3,33.3,2.0,0.0,True,0.054,decreasing,0.104,0,False
PM-SYN-052,2026-08-19T08:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,stale,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,14.0,15.53,22.0,4.63,-10.0,0,0,0,0,10.0,0.0,0.7,False,999.0,False,False,0.25,0.35,0,999.0,0.0,0.0,False,0.104,decreasing,0.041,0,False
PM-SYN-052,2026-08-19T08:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,10.33,15.67,12.0,4.76,3.0,0,0,0,0,10.0,0.0,0.73,False,999.0,False,False,0.25,0.35,2,31.6,6.5,0.0,True,0.041,decreasing,0.085,0,False
PM-SYN-052,2026-08-19T08:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,15,speeding,fresh,medium,clear,0.6,caution,True,low,6,minor,0.333,0.4,14.67,16.2,21.0,5.64,9.0,0,0,0,0,10.0,0.155,0.77,False,999.0,False,True,0.25,0.35,1,25.3,14.2,0.0,True,0.085,increasing,0.142,0,False
PM-SYN-052,2026-08-19T08:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,sharp_turn,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,15.33,15.47,21.0,4.35,3.0,0,1,0,1,12.0,0.0,0.8,False,999.0,False,True,0.25,0.35,1,23.4,9.0,1.27,True,0.142,decreasing,0.163,1,False
PM-SYN-052,2026-08-19T08:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,7,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,14.0,14.87,21.0,4.6,-14.0,0,1,0,1,10.0,0.0,0.83,False,0,True,False,0.25,0.35,1,9.5,0.8,0.72,True,0.163,decreasing,0.057,1,False
PM-SYN-052,2026-08-19T08:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,11.0,14.8,14.0,4.6,-2.0,0,1,0,1,10.0,0.023,0.87,False,2,False,False,0.25,0.35,3,25.0,17.3,1.93,True,0.057,stable,0.212,1,False
PM-SYN-052,2026-08-19T08:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,9.0,13.87,12.0,5.0,1.0,0,1,0,1,8.0,0.0,0.9,False,0,True,False,0.25,0.35,1,33.6,5.6,0.0,True,0.212,decreasing,0.057,1,False
PM-SYN-052,2026-08-19T08:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.0,10.33,13.67,12.0,2.58,-1.0,0,1,0,1,8.0,0.023,0.93,False,2,False,False,0.25,0.35,1,33.8,12.0,0.25,True,0.057,stable,0.076,1,False
PM-SYN-052,2026-08-19T08:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,delayed,medium,clear,0.6,caution,True,low,1,minor,0.333,0.2,11.67,14.27,16.0,3.19,8.0,0,0,0,0,6.0,0.0,0.97,False,4,False,False,0.25,0.35,3,18.9,8.0,2.05,True,0.076,stable,0.101,1,False
PM-SYN-052,2026-08-19T08:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,11.67,13.0,16.0,2.97,-3.0,0,0,0,0,4.0,0.0,1.0,False,6,False,False,0.25,0.35,1,24.6,0.4,0.95,True,0.101,decreasing,0.079,1,False
PM-SYN-052,2026-08-19T09:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,12.0,12.87,16.0,2.97,-4.0,0,0,0,0,4.0,0.0,1.03,False,8,False,False,0.25,0.35,3,43.5,4.1,0.88,True,0.079,decreasing,0.045,0,True
PM-SYN-052,2026-08-19T09:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,medium,clear,0.6,caution,True,low,1,minor,0.333,0.4,12.0,12.87,16.0,3.07,8.0,0,0,0,0,4.0,0.0,1.07,False,10,False,False,0.25,0.35,2,40.5,9.1,1.05,True,0.045,stable,0.129,0,True
PM-SYN-052,2026-08-19T09:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,15,sharp_turn,fresh,medium,clear,0.6,caution,True,low,2,minor,0.667,0.6,15.0,13.0,17.0,3.37,5.0,0,1,0,1,6.0,0.031,1.1,False,12,False,True,0.25,0.35,2,16.3,9.2,1.73,True,0.129,stable,0.178,0,True
PM-SYN-052,2026-08-19T09:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,15,speeding,fresh,medium,clear,0.6,caution,True,low,8,minor,1.0,0.6,18.67,13.07,23.0,5.04,7.0,0,1,0,1,8.0,0.222,1.13,False,14,False,True,0.25,0.35,3,45.5,2.2,0.39,True,0.178,increasing,0.15,1,False
PM-SYN-052,2026-08-19T09:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.667,0.6,16.0,13.07,23.0,5.04,-9.0,0,1,0,1,8.0,0.0,1.17,False,0,True,False,0.25,0.35,0,999.0,0.0,0.0,True,0.15,decreasing,0.086,1,False
PM-SYN-052,2026-08-19T09:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,18,15,normal_update,fresh,medium,clear,0.6,caution,True,low,3,minor,0.667,0.8,16.33,13.47,23.0,4.84,-5.0,0,1,0,1,8.0,0.114,1.2,False,2,False,False,0.25,0.35,1,35.0,8.8,0.0,True,0.086,increasing,0.082,1,False
PM-SYN-052,2026-08-19T09:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.6,13.33,13.67,18.0,4.94,6.0,0,1,0,1,8.0,0.0,1.23,False,4,False,False,0.25,0.35,1,28.9,7.7,0.86,True,0.082,stable,0.063,1,False
PM-SYN-052,2026-08-19T09:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,15.33,13.2,18.0,4.96,-4.0,0,0,0,0,6.0,0.0,1.27,False,0,True,False,0.25,0.35,0,999.0,0.0,0.0,False,0.063,decreasing,0.056,1,False
PM-SYN-052,2026-08-19T09:16:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,14.33,13.27,15.0,3.25,1.0,0,0,0,0,4.0,0.0,1.3,False,2,False,False,0.25,0.35,2,45.1,9.4,0.0,True,0.056,decreasing,0.085,1,False
PM-SYN-052,2026-08-19T09:18:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,stale,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,13.67,13.6,15.0,1.96,-2.0,0,0,0,0,4.0,0.0,1.33,False,4,False,False,0.25,0.35,0,999.0,0.0,0.0,False,0.085,decreasing,0.035,1,False
PM-SYN-052,2026-08-19T09:20:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.0,13.0,13.6,15.0,1.2,-3.0,0,0,0,0,4.0,0.0,1.37,False,6,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.035,stable,0.014,1,False
PM-SYN-052,2026-08-19T09:22:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.0,11.67,13.8,12.0,1.47,-1.0,0,0,0,0,4.0,0.0,1.4,False,8,False,False,0.25,0.35,1,23.7,13.3,1.3,True,0.014,stable,0.041,1,False
PM-SYN-052,2026-08-19T09:24:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,delayed,medium,clear,0.6,caution,True,low,0,none,0.0,0.0,12.67,14.07,15.0,1.67,3.0,0,0,0,0,4.0,0.0,1.43,False,10,False,False,0.25,0.35,1,32.3,2.5,0.03,True,0.041,decreasing,0.024,1,False
